Committee,Type,Reporting Period,Report Type,Date Paid,Entity Name,First Name,Middle Initial,Last Name,Addr Line1,City,State,Zip,Zip4,Amount,Country,Occupation,Employer,Contribution Type,Amount Type,Purpose,Total To Date,Refund Transaction Type,Refund Original Transaction Date,Refund Original Transaction Total,Refund Original Transaction Descr,Previous Transaction (Y/N),Fundraiser Name,Fundraiser Location,Fundraiser Attendees,Fundraiser Tickets Sold,Election Type,Total Primary,Total General,type,Expenditure Type,Candidate Issue,Expenditure Platform,Expenditure Quantity,Expenditure Specific Services,Attachment,# of Donors - Individuals,Total $ - Individual,# of Donors - Committees,Total $ - Committee,Expenditure Paid Communications Platform,Expenditure Paid Communications Quantity,Expenditure Paid Communications Subject Matter
Lewis and Clark County Democratic Central Committee 2021 onward,expenditure,01/01/2026 to 03/25/2026,C6,2026-02-26 00:00:00,Montana Democratic Party,,,,303 N Ewing,Helena,MT,59601.0,,-500.0,,,,,,Sponsorship for Mansfield Metcalf Dinner,,,,,,,,,,,GN,,,,2.0,,,1 Bronze Sponsorship,Bronze Sponsorship for Mansfield Metcalf Dinner,N,,,,,,,
Lewis and Clark County Democratic Central Committee 2021 onward,expenditure,01/01/2026 to 03/25/2026,C6,2026-02-28 00:00:00,MT Ascension Gastropub,,,MT Ascension Gastropub,317 Cruse Ave,Helena,MT,59601.0,,-600.0,,,,,,Catering Service for 3/07/2026 M&M Brunch,,,,,,,,,,,GN,,,,2.0,,,Bagels & Yogurt for attendees - Amount unspecified,Snack food and catering for M&M Brunch event - bagels and yogurt,N,,,,,,,
Lewis and Clark County Democratic Central Committee 2021 onward,expenditure,01/01/2026 to 03/25/2026,C6,2026-03-15 00:00:00,ACTBLUE,,,,PO BOX 441146,Somerville,MA,2144.0,,-26.4,,,,,,Act Blue Fees Jan 1 - March 15 2026,,,,,,,,,,,GN,,,,2.0,,ActBlue,48 donations,ActBlue service fees for 48 donations 1/1/26 - 3/15/26,N,,,,,,,
Lewis and Clark County Democratic Central Committee 2021 onward,expenditure,01/01/2026 to 03/25/2026,C6,2026-02-22 00:00:00,US Postal Service,,,,500 N Last Chance Gulch,Helena,MT,59601.0,,-196.0,,,,,,Annual PO Box renewal fee,,,,,,,,,,,GN,,,,2.0,,,1 Year Renewal,Renewal for Annual PO Box Service,N,,,,,,,
Lewis and Clark County Democratic Central Committee 2021 onward,expenditure,01/01/2026 to 03/25/2026,C6,2026-03-25 00:00:00,ActBlue,,,,PO Box 441146,Somerville,MA,2144.0,,-5.75,,,,,,ActBlue Fees (March 15-25 2026),,,,,,,,,,,GN,,,,2.0,,ActBlue,Fees for 8 contributions,ActBlue Fees 3/15-3/25 2026 (8 contributions),N,,,,,,,
Lewis and Clark County Democratic Central Committee 2021 onward,expenditure,01/01/2026 to 03/25/2026,C6,2026-03-17 00:00:00,,Shani,,Henry,841 Hauser Blvd,Helena,MT,59601.0,,-70.97,,,,,,Reimbursement for rental expense of L&C County Fairgrounds covered picnic shelter for event in June 2026,,,,,,,,,,,GN,,,,2.0,,,1 days rental,Reimbursement for rental expense of L&C County Fairgrounds covered picnic shelter for event in June 2026,N,,,,,,,
Lewis and Clark County Democratic Central Committee 2021 onward,expenditure,01/01/2026 to 03/25/2026,C6,2026-03-17 00:00:00,Montana Medical Association,,,,2021 11th Ave #1,Helena,MT,59601.0,,-75.0,,,,,,"Monthly meeting room charges x3 (April, May and June)",,,,,,,,,,,GN,,,,2.0,,,3 month,monthly meeting room charges $25x3 (April May and June 2026),N,,,,,,,
Lewis and Clark County Democratic Central Committee 2021 onward,expenditure,10/01/2025 to 12/31/2025,C6,2025-12-31 00:00:00,Intrepid Credit Union,,,Intrepid Credit Union,1930 Prospect Ave,Helena,MT,59601.0,,-2.5,,,,,,Bank fee,,,,,,,,,,,GN,,,,2.0,,,Monthly Recurring,Savings/Checking Account Service Fee,N,,,,,,,
Lewis and Clark County Democratic Central Committee 2021 onward,expenditure,10/01/2025 to 12/31/2025,C6,2025-11-30 00:00:00,Intrepid Credit Union,,,Intrepid Credit Union,1930 Prospect Ave,Helena,MT,59601.0,,-2.5,,,,,,Bank fee,,,,,,,,,,,GN,,,,2.0,,,Monthly Recurring,Checking/Savings Account Service Fee,N,,,,,,,
Lewis and Clark County Democratic Central Committee 2021 onward,expenditure,10/01/2025 to 12/31/2025,C6,2025-10-31 00:00:00,Intrepid Credit Union,,,Intrepid Credit Union,1930 Prospect Ave,Helena,MT,59601.0,,-2.5,,,,,,Bank fee,,,,,,,,,,,GN,,,,2.0,,,Monthly Recurring,Checking/Savings Account Service Fee,N,,,,,,,
Lewis and Clark County Democratic Central Committee 2021 onward,expenditure,10/01/2025 to 12/31/2025,C6,2025-10-27 00:00:00,Montana Medical Association ,,,,2021 11th Ave #1,Helena,MT,59601.0,,-150.0,,,,,,Meeting room rental,,,,,,,,,,,GN,,,,2.0,,,6-month Rental Expense - ($25/month),Expense paid to use meeting room once per month for 6-month period,N,,,,,,,
Lewis and Clark County Democratic Central Committee 2021 onward,expenditure,10/01/2025 to 12/31/2025,C6,2025-12-27 00:00:00,Mail Chimp,,,,405 N. Angier Ave. NE,Atlanta,GA,30308.0,,-100.0,,,,,,Email Service,,,,,,,,,,,GN,,,,2.0,,Mailchimp,Monthly Recurring,Email Service,N,,,,,,,
Lewis and Clark County Democratic Central Committee 2021 onward,expenditure,10/01/2025 to 12/31/2025,C6,2025-11-27 00:00:00,Mail Chimp,,,,405 N. Angier Ave. NE,Atlanta,GA,30308.0,,-100.0,,,,,,Email Service,,,,,,,,,,,GN,,,,2.0,,Mailchimp,Monthly recurring,Email Service,N,,,,,,,
Lewis and Clark County Democratic Central Committee 2021 onward,expenditure,10/01/2025 to 12/31/2025,C6,2025-10-27 00:00:00,Mail Chimp,,,,405 N. Angier Ave. NE,Atlanta,GA,30308.0,,-100.0,,,,,,Email Service,,,,,,,,,,,GN,,,,2.0,,Mailchimp,Monthly Recurring,Email Service,N,,,,,,,
Lewis and Clark County Democratic Central Committee 2021 onward,expenditure,10/01/2025 to 12/31/2025,C6,2025-12-31 00:00:00,Act Blue Technical Services,,,,366 Summer St,Somerville,MA,2144.0,,-29.07,,,,,,Act Blue Fees 10/01/2025 through 12/31/2025,,,,,,,,,,,GN,,,,2.0,,ActBlue,38 contributions,Electronic Donation Processing Fees,N,,,,,,,
Lewis and Clark County Democratic Central Committee 2021 onward,contribution,03/26/2026 to 04/25/2026,C6,2026-04-13 00:00:00,,Luke,,Muszkiewicz,18 N Benton Ave,Helena,MT,59601,,100.0,,Senior Manager,Pinion,8,CA,,100.0,,,,,N,,,,,,,,Other political committee contributions,,,,,,,,,,,,,
Lewis and Clark County Democratic Central Committee 2021 onward,contribution,03/26/2026 to 04/25/2026,C6,2026-04-12 00:00:00,,Melody,,Cunningham,11127 Saddleback Lane,Missoula,MT,59804,,50.0,,Legislature,State of Montana,8,CA,,50.0,,,,,N,,,,,,,,Other political committee contributions,,,,,,,,,,,,,
Lewis and Clark County Democratic Central Committee 2021 onward,contribution,03/26/2026 to 04/25/2026,C6,2026-04-10 00:00:00,,Susan,,DeBree,428 Wilder Ave,Helena,MT,59601,,50.0,,Not Employed,Not employed,8,CA,,50.0,,,,,N,,,,,,,,Other political committee contributions,,,,,,,,,,,,,
Lewis and Clark County Democratic Central Committee 2021 onward,contribution,01/01/2026 to 03/25/2026,C6,2026-01-26 00:00:00,Contest Every Race PAC,,,,2045 W Grand Ave,Chicago,IL,60612,,200.0,,,,9,CA,,200.0,,,,,N,,,,,,,,Individual contributions,,,,,,,,,,,,,
Lewis and Clark County Democratic Central Committee 2021 onward,contribution,01/01/2026 to 03/25/2026,C6,2026-01-28 00:00:00,Contest Every Race PAC,,,,2045 W Grand Ave,Chicago,IL,60612,,600.0,,,,9,CA,,600.0,,,,,N,,,,,,,,Individual contributions,,,,,,,,,,,,,
Lewis and Clark County Democratic Central Committee 2021 onward,contribution,01/01/2026 to 03/25/2026,C6,2026-03-07 00:00:00,,Robin,,Kendall,PO Box 7316,Missoula,MT,59802,,50.0,,Candidate,self,8,CA,,50.0,,,,,N,,,,,,,,Other political committee contributions,,,,,,,,,,,,,
Lewis and Clark County Democratic Central Committee 2021 onward,contribution,01/01/2026 to 03/25/2026,C6,2026-03-07 00:00:00,,Jan,,Clinard,St,Helena,MT,59601,,50.0,,Retired,Retired,8,CA,,50.0,,,,,N,,,,,,,,Other political committee contributions,,,,,,,,,,,,,
Lewis and Clark County Democratic Central Committee 2021 onward,contribution,01/01/2026 to 03/25/2026,C6,2026-03-07 00:00:00,,Dana,,Toole,1604 Harris Court,Helena,MT,59601,,50.0,,Program Coordinator,State of Montana,8,CA,,50.0,,,,,N,,,,,,,,Other political committee contributions,,,,,,,,,,,,,
Lewis and Clark County Democratic Central Committee 2021 onward,contribution,01/01/2026 to 03/25/2026,C6,2026-03-04 00:00:00,,Luke,,Muszkiewicz,18 N Benton Ave,Helena,MT,59601,,100.0,,Senior Manager,Pinion,8,CA,,100.0,,,,,N,,,,,,,,Other political committee contributions,,,,,,,,,,,,,
Lewis and Clark County Democratic Central Committee 2021 onward,contribution,10/01/2025 to 12/31/2025,C6,2025-12-19 00:00:00,,Jill,,Cohenour,2610 Colt Drive,East Helena,MT,59635,,1319.44,,Chemist,Department of Public Health & Human Services,8,CA,,1319.44,,,,,N,,,,,,,,Other political committee contributions,,,,,,,,,,,,,
Lewis and Clark County Democratic Central Committee 2021 onward,contribution,10/01/2025 to 12/31/2025,C6,2025-10-23 00:00:00,Contest Every Race PAC,,,,1110 N Virgil Ave,Los Angeles,CA,90029,,400.0,,,,9,CA,,400.0,,,,,N,,,,,,,,Individual contributions,,,,,,,,,,,,,
